taxon_name,mean_fri,mean_fires,upr_conf_int,lwr_conf_int,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,taxon_rank,resprouting,post_fire_seeding,data_on_both,resprouter_or_seeder,woodiness_detailed,woody_or_herb,resprouting_binomial,seeding_binomial,obligate_resprouting_or_seeding,resprouting_seeding_binomial,mean_fires_100
Maireana integra,266.7551612903226,0.08310991957104558,0.11236680469476364,0.0538530344473275,1.630939993062782,1.5985237575989941e-13,351,373,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.37487559571964624
Maireana lanosa,79.44250000000001,0.27906976744186046,0.43696835269,0.12117118219372094,1.4206349206349205,0.03758282431540029,34,43,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.2587720678478143
Maireana lobiflora,490.2033333333335,0.04522613065326632,0.07477386934673366,0.01567839195979898,1.40628507295174,1.421677064325383e-4,192,200,species,sometimes resprouts,NA,FALSE,NA,herbaceous woody_base,herb,TRUE,NA,NA,NA,0.20399698084468343
Maireana microcarpa,971.046,0.0228310502283105,0.04284334810913054,0.00281875234749047,0.9816513761467888,0.5638611473248166,214,220,species,does not resprout,no post-fire seeding,TRUE,neither,woody,woody,FALSE,FALSE,NA,NA,0.10298173310018267
Maireana microphylla,254.71914893617028,0.08703703703703702,0.09816527075734872,0.07590880331672534,1.577376963887334,9.941483846827387e-74,2515,2701,species,does not resprout,no post-fire seeding,TRUE,neither,woody,woody,FALSE,FALSE,NA,NA,0.39258925140747414
Maireana oppositifolia,1721.8700000000003,0.01287553648068669,0.02317811136449576,0.00257296159687762,0.9892473118279572,0.5567226457804695,460,648,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.05807639368825751
Maireana pentagona,1008.735,0.02197802197802197,0.02984275613707051,0.01411328781897344,1.245601173020528,1.2177342297548163e-9,1338,1365,species,mostly resprouts,NA,FALSE,NA,herbaceous woody_base,herb,TRUE,NA,NA,NA,0.0991340639513846
Maireana pentatropis,709.4400000000002,0.03124999999999999,0.0375013019477279,0.02499869805227209,0.9899055682188216,0.6511325450033919,2977,3074,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,0.140956247180875
Maireana pyramidata,2589.342307692308,0.00856201975850713,0.01124921977538108,0.00587481974163318,1.4020021846108803,8.467587564263432e-66,4522,4566,species,does not resprout,no post-fire seeding,TRUE,neither,woody,woody,FALSE,FALSE,NA,NA,0.03861984555032534
Maireana radiata,466.49375,0.04752475247524752,0.06096958250627722,0.03407992244421783,0.9951271886356126,0.5377550727948716,963,1010,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.21436514422754857
Maireana rohrlachii,223.5868085106384,0.09915611814345988,0.1275043945501815,0.07080784173673828,0.9880347262831184,0.5647599231180432,429,485,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.4472535775528186
Maireana schistocarpa,724.22,0.03061224489795918,0.06525326104933674,-0.00402877125341836,1.6529209621993128,5.555926445207113e-5,96,98,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.13807958907514287
Maireana scleroptera,84.24600000000001,0.2631578947368421,0.32974602946111,0.1965697600125742,1.1753303964757713,0.03596475346869791,181,228,species,does not resprout,NA,FALSE,NA,herbaceous woody_base,herb,FALSE,NA,NA,NA,1.1869999762600003
Maireana sedifolia,2330.458235294118,0.00951315053161723,0.01271087457020055,0.00631542649303391,1.0496040565680511,0.01919003777744457,3541,3580,species,sometimes resprouts,some post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.04291001592971235
Maireana spongiocarpa,691.704,0.03205128205128205,0.0601454694608948,0.00395709464166931,1.3767741935483866,0.00130629005098124,152,156,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.1445705099291026
Maireana trichoptera,547.144230769231,0.04051948051948051,0.04951181885610523,0.03152714218285579,1.139559678021217,1.6420426573251262e-5,1854,1937,species,does not resprout,NA,FALSE,NA,herbaceous woody_base,herb,FALSE,NA,NA,NA,0.18276716517582547
Maireana triptera,464.8431147540984,0.04769351055512119,0.05966230599278892,0.03572471511745345,1.6749275250776057,1.5771691634937815e-46,1230,1279,species,does not resprout,some post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.21512634440740272
Maireana turbinata,1082.4743478260868,0.02048085485307213,0.02885113961326174,0.01211057009288252,1.0674261799581488,0.0574587268073745,1101,1123,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.09238094205264831
Maireana villosa,51.706161290322584,0.4287690179806362,0.4764998078130729,0.38103822814819965,2.01918505942275,4.919517549563491e-52,537,723,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.9340054938233475
Malaisia scandens subsp. scandens,31.678933649289096,0.6998341625207298,0.7666062547677966,0.633062070273663,5.2282675442049396,0,456,659,subspecies,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,3.1566719103325656
Mallotus dispersus,17.798450704225356,1.2456140350877192,1.5353553255337835,0.955872744641655,4.165492957746479,1.685760305510585e-23,34,66,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,5.618466554297335
Mallotus mollissimus,67.77685714285714,0.3271028037383178,0.4354721156530397,0.21873349182359583,2.871159029649595,4.6437716053649336e-21,92,108,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.4754298770334584
Mallotus nesophilus,12.755342465753426,1.738095238095238,1.8790641077871748,1.5971263684033017,3.9070946636679618,4.840913004436076e-115,169,398,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,7.839852224155335
Mallotus paniculatus,71.51612903225806,0.31,0.4191281815114684,0.2008718184885316,3.9553600521342456,2.022938809334584e-36,90,102,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.3982859720342804
Mallotus philippensis,77.2638137082601,0.28693898134140194,0.31051603274440553,0.26336192993839835,3.3368878784278184,0,1662,2021,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.2942669433531886
Malva preissiana,486.4358823529412,0.04557640750670241,0.06089633473712706,0.03025648027627776,1.1324121594946703,0.00679609194880825,715,961,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA,0.2055769395881931
Malva weinmanniana,451.71374999999983,0.04907975460122701,0.07312883435582825,0.02503067484662579,1.2046153846153842,0.00666568138042034,312,333,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA,0.2213791366767118
Malvastrum americanum,88.59967391304349,0.25022665457842247,0.2672707702369772,0.23318253891986773,3.6011031666754283,0,2920,3323,species,sometimes resprouts,no post-fire seeding,TRUE,resprouter,herbaceous woody_base,herb,TRUE,FALSE,obligate resprouter,resprouter,1.1286723255679858
Malvastrum coromandelianum,162.77447368421053,0.13620071684587814,0.166822372506594,0.1055790611851623,3.0798450344892756,3.590509585476875e-118,522,593,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA,0.6143469411180791
Mapania macrocephala,9.114333333333336,2.4324324324324325,2.93497817950784,1.9298866853570251,5.42530864197531,8.799792560526553e-24,24,37,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,10.97172951029514
Maranthes corymbosa,9.343810264385692,2.3726937269372694,2.5560907437113483,2.1892967101631906,5.796440297217902,4.6388764930241903e-181,126,294,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,10.702272110677805
Margaritaria dubium-traceyi,7.74126142595978,2.863874345549738,3.1038771780577172,2.62387151304176,3.205927066294621,2.082626442542308e-45,61,196,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,12.91779136468082
Margaritaria indica,23.698965517241387,0.9354838709677415,1.2759652587736652,0.5950024831618181,12.537931034482762,1.8034961457199332e-61,27,32,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,4.219593463995226
Marianthus bicolor,99.97415094339628,0.2217573221757321,0.2814603154099991,0.1620543289414651,1.501506262882512,8.532978073118192e-7,196,239,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.0002585574006861
Marianthus coeruleopunctatus,56.43272727272729,0.39285714285714274,0.6250208781820208,0.16069340753226474,0.8181818181818186,0.732743333230035,18,28,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.772021393131
Marianthus drummondianus,101.34857142857145,0.21875,0.33333825746995194,0.10416174253004803,0.7936507936507936,0.8826796923991103,50,64,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.9866937302661253
Marianthus erubescens,60.64147058823528,0.3655913978494625,0.488480276493514,0.24270251920541097,2.1278772378516617,1.7989021694211955e-9,71,97,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.6490365261590547
Marianthus sylvaticus,22.909,0.967741935483871,1.2126144309215012,0.7228694400462408,0.6765027322404371,0.975250141417862,19,62,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,4.365096686891615
Marsilea angustifolia,7.164695121951221,3.094339622641509,3.4292180164292327,2.7594612288537856,4.958536585365853,2.4525548055692083e-56,43,108,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,13.957328022740228
Marsilea costulifera,286.0782692307693,0.07749627421758568,0.09856000149004296,0.05643254694512839,1.6942594718714126,1.5620548722430237e-26,635,674,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.34955468749474816
Marsilea drummondii,252.78094430992735,0.08770439583775749,0.09616307216149653,0.07924571951401846,2.307458737998893,0,4422,4719,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.3955994399538001
Marsilea exarata,40.781851851851854,0.5436241610738255,0.6273380108733604,0.4599103112742906,2.0558673151265743,7.411924560892001e-24,207,298,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,2.4520710918981754
Marsilea hirsuta,50.11801699716713,0.4423558897243109,0.48850257730199215,0.3962092021466296,3.786184736671867,1.1848313301231602e-254,642,805,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.9952904362846677
Marsilea mutica,15.63005565862709,1.4184210526315788,1.538168663483358,1.2986734417797996,6.243649678628947,8.536179907471227e-284,254,381,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,6.397929872041401
Mazus pumilio,81.02127272727277,0.27363184079601977,0.3247677945874003,0.2224958870046393,0.9469054636136934,0.7709236814892033,304,430,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.2342437564096516
Medicosma cunninghamii,361.05428571428587,0.06140350877192981,0.10689186464637364,0.01591515289748597,7.000000000000002,2.929663069615287e-102,113,114,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.27696666112733337
Meiogyne cylindrocarpa,6.8708677685950414,3.226666666666667,3.6332059253968527,2.8201274079364813,5.047241456332364,1.525473390706736e-41,34,83,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,14.55420237558262
Melaleuca acacioides,8.157792207792207,2.71764705882353,2.8743792240810087,2.5609148935660513,3.2926978681695656,5.0964557199462714e-104,137,449,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,12.258218578365042
Melaleuca acuminata,119.08457142857146,0.1861702127659574,0.24784849135571935,0.12449193417619547,1.1054239877769292,0.15390689124082244,157,191,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.8397393449073405
Melaleuca acuminata subsp. acuminata,135.9496071428572,0.16307513104251598,0.18217651312762703,0.1439737489574049,1.130440392940393,1.1774627221746972e-4,1474,1729,subspecies,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,0.7355666713690391
Melaleuca acutifolia,187.43727272727276,0.11827956989247312,0.188178328915017,0.04838081086992919,1.0750988142292492,0.2925335315752068,83,94,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.5335118172867529
Melaleuca alsophila,7.390000000000001,3,3.3772021758705555,2.6227978241294445,4.366666666666667,2.4472096039321297e-35,29,86,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,13.531799729364005
Melaleuca amydra,88.68,0.25,0.4500416623272929,0.0499583376727071,2.1739130434782608,9.213220411029262e-4,21,24,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.1276499774470004
Melaleuca argentea,6.40910011248594,3.459143968871595,3.619933893147562,3.2983540445956274,4.423477767033507,1.367691068995704e-218,150,518,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,15.602814473935926
Melaleuca armillaris,140.11440000000002,0.1582278481012658,0.220253164556962,0.0962025316455696,1.088662420382166,0.21161516400499517,136,178,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.7137025173715191
Melaleuca armillaris subsp. armillaris,171.31363636363636,0.12941176470588237,0.14535841866616384,0.11346511074560092,1.1320368474923237,3.6116528078339166e-5,1729,2050,subspecies,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,0.583724694207859
Melaleuca aspalathoides,126.19846153846156,0.17567567567567566,0.2711740608095867,0.0801772905417646,1.147523709167545,0.18261983496851655,63,74,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.7924026868546489
Melaleuca atroviridis,241.75857142857143,0.09170305676855896,0.13092510201796265,0.05248101151915526,1.1035923141186297,0.1354507261620032,210,229,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.41363579958754604
Melaleuca biconvexa,140.23192771084337,0.15809523809523812,0.1921075234573769,0.1240829527330994,1.302216499586131,3.542351155212491e-6,460,525,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,0.7131043666902936
Melaleuca bracteata,39.134465408805035,0.5665083135391924,0.617348035806377,0.5156685912720078,2.507748836490451,4.5927488268098296e-110,604,845,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,2.555292347944034
Melaleuca brevifolia,112.7714,0.1965923984272608,0.218838922561173,0.17434587429334863,1.0240786885245905,0.250893902058941,1259,1546,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.8867496546110095
Melaleuca cajuputi,7.1777545691906015,3.0887096774193545,3.267306260554244,2.910113094284465,5.358244248485147,8.974344792414707e-219,121,375,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,13.931933592329068
Melaleuca cajuputi subsp. cajuputi,9.894388888888887,2.240663900414938,2.429652631333606,2.051675169496269,5.764737654320988,7.239296114635517e-160,116,250,subspecies,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,10.106738387076849
Melaleuca calycina,94.2225,0.2352941176470588,0.35058823529411764,0.12,0.9029850746268656,0.6993962075730753,53,69,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.0613176258324708
Melaleuca campanae,140.41,0.15789473684210528,0.3365694517281579,-0.02077997804394732,0.8888888888888887,0.5925473414375915,16,25,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.7121999857560003
Melaleuca capitata,21.189026548672576,1.0462962962962958,1.2392137573422208,0.8533788352503707,0.5606649574063354,0.999931389244102,28,117,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,4.719423979685592
Melaleuca cardiophylla,140.77949999999998,0.15748031496062995,0.2264991060771589,0.088461523844101,1.2523809523809522,0.02891185512762877,111,147,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.7103306944548035
Melaleuca carrii,124.7854285714286,0.17766497461928932,0.236525463831854,0.1188044854067246,1.400874635568513,1.796701416591178e-4,168,198,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,0.801375618490254
Melaleuca ciliosa,91.45125,0.24242424242424243,0.4104156716515919,0.07443281319689296,1.0390624999999998,0.40615407092066913,26,33,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.0934787660092125
Melaleuca citrolens,7.436624605678234,2.981191222570533,3.1706678503599637,2.7917145947811024,3.276187263985609,8.0822382646905425e-78,85,320,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,13.446960859587428
Melaleuca clavifolia,56.277692307692305,0.393939393939394,0.608087287876043,0.1797915000027449,0.9423076923076924,0.560210410261969,22,33,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.7769029947649704
Melaleuca cliffortioides,95.50153846153847,0.2321428571428571,0.35833715178409675,0.10594856250161748,1.0951048951048954,0.29223130613981363,45,56,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.0471035504865
Melaleuca concreta,128.91444444444448,0.1719745222929936,0.23684368629621017,0.10710535828977703,1.5042735042735045,4.7011405039815755e-5,136,160,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.7757082647406115
Melaleuca cornucopiae,8.956092715231788,2.4754098360655736,2.870243987308053,2.0805756848230943,5.044370860927153,4.371946650800149e-34,20,61,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,11.165583383245709
Melaleuca cuticularis,98.07406779661018,0.2260536398467433,0.2837358071487451,0.16837147254474147,1.219295958279009,0.00897501339162582,213,278,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.0196375274999698
Melaleuca dealbata,6.5119261992619935,3.4045226130653266,3.585799588672561,3.223245637458092,7.027155697249667,0,184,429,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,15.356439391363674
Melaleuca deanei,39.67263157894737,0.5588235294117647,0.6614072224214773,0.4562398364020521,0.7783251231527094,0.9915732195015886,108,205,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.5206293613521185
Melaleuca decora,105.51701030927838,0.21010830324909743,0.23424916630620551,0.18596744019198935,1.4438551536459887,3.3638458376071363e-25,1173,1388,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.947714493681089
Melaleuca decussata,113.16843137254904,0.1959026888604353,0.21785275105101812,0.17395262666985248,0.968115796393296,0.8128495725580581,1280,1584,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.8836386507011064
Melaleuca depressa,133.02,0.16666666666666666,0.3127564411966529,0.0205768921366804,0.8620689655172413,0.6782474740416908,25,33,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.7517666516313335
Melaleuca diosmatifolia,54.848323699421975,0.4042056074766355,0.4644387266785354,0.34397248827473553,1.2924557674865649,4.104665199304528e-5,304,429,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.8232097766199162
Melaleuca diosmifolia,65.45428571428572,0.33870967741935487,0.4835781993889266,0.19384115544978311,1.349726775956284,0.03575896192167002,47,66,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.5277838404120652
Melaleuca dissitiflora,46.72753846153847,0.47445255474452547,0.5897958042822273,0.3591093052068236,1.4282805429864256,7.774780218953252e-4,96,137,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.1400656506293436
Melaleuca eleuterostachya,74.85974025974028,0.2961538461538461,0.342928769896427,0.2493789224112652,1.1085754322748549,0.04363443978511852,391,521,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.335831511744908
Melaleuca elliptica,107.9582608695652,0.2053571428571429,0.2892841945151155,0.12143009119917032,0.9772816294555422,0.550014850456199,91,112,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.9262839100457505
Melaleuca ericifolia,149.02655601659757,0.1487654320987654,0.16204654841487534,0.13548431578265543,1.1212901886884306,1.2704100407902124e-6,2815,3387,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,0.6710213446042642
Melaleuca ferruginea,12.914563106796118,1.7166666666666666,2.048197124459679,1.385136208873654,3.2007569524436397,1.6687145504182809e-15,27,63,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,7.7431965118027355
Melaleuca fluviatilis,23.45788381742739,0.945098039215686,1.0644211074692924,0.8257749709620796,2.879472016205444,8.742512837145836e-48,157,258,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,4.26295913042709
Melaleuca gibbosa,45.277537313432845,0.48964677222898895,0.5375126404449406,0.4417809040130373,0.9792076204344136,0.6581706588392252,511,889,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.2086006866440635
Melaleuca glaberrima,102.53625,0.2162162162162162,0.291131313033818,0.1413011193986144,1.0408163265306123,0.3504745986307286,120,148,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,0.9752648453595678
Melaleuca glomerata,38.55403100775194,0.5750371471025261,0.632329477745759,0.5177448164592932,1.7298588039867109,8.683829063229896e-29,454,676,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.5937625038454035
Melaleuca groveana,29.56000000000001,0.7499999999999999,0.8934573107234343,0.6065426892765655,0.9808153477218228,0.5481182222304072,61,141,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,3.382949932341001
Melaleuca halmaturorum,298.66157142857145,0.07423117709437964,0.09162092950166265,0.05684142468709662,1.0411586290567183,0.18497002560818415,877,1005,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.33482714070536596
Melaleuca hamata,149.09934065934064,0.14869281045751637,0.17924380448982377,0.11814181642520896,1.469092282512904,2.9764875375135257e-13,537,612,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.6706937774357977
Melaleuca hamulosa,163.01470588235298,0.13599999999999998,0.2006502962096849,0.07134970379031506,0.9895635673624288,0.515984379473884,109,125,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.6134415877311682
Melaleuca holosericea,107.15500000000004,0.2068965517241379,0.3724482722708631,0.04134483117741275,1.511904761904762,0.0403217580152185,25,29,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.9332275675423449
Melaleuca huegelii,114.26076923076924,0.19402985074626863,0.29950567910312564,0.08855402238941167,1.1305361305361308,0.2185834191932291,56,88,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.8751910272722987
Melaleuca huegelii subsp. huegelii,63.554000000000016,0.34883720930232553,0.5253731943852683,0.1723012242193828,0.6666666666666667,0.9520915905800148,28,63,subspecies,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.5734650848097678
Melaleuca hypericifolia,86.27824999999999,0.25695931477516065,0.30293516970921314,0.21098345984110817,0.9784692417739628,0.6214010327789475,361,499,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.1590406620440263
Melaleuca incana,108.63300000000002,0.2040816326530612,0.33057273905979634,0.07759052624632604,1.629166666666667,0.00382041046101473,42,50,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.9205305938342858
Melaleuca incana subsp. incana,56.3118,0.3937007874015748,0.5028290780413884,0.2845724967617612,1.0949206349206348,0.21990930626996105,89,130,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.7758267361370084
Melaleuca interioris,58.24322033898305,0.3806451612903226,0.4777744881665966,0.2835158344140486,1.5786924939467313,6.137615374383292e-6,119,155,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.7169380301773685
Melaleuca lanceolata,172.27670520231214,0.1286883213488718,0.13651714536063242,0.1208594973371112,1.2433348026093385,4.849919079417574e-47,7191,8456,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.5804615306669904
Melaleuca lasiandra,11.478672897196262,1.9314079422382673,2.0950719543118552,1.7677439301646791,1.124989841527834,0.07502910600801543,44,277,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,8.711808490023758
Melaleuca lateriflora,180.2517391304348,0.12299465240641712,0.1585384138153089,0.08745089099752534,1.6204685860822938,3.20504435069388e-13,338,375,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.5547796680487916
Melaleuca lateriflora subsp. lateriflora,325.15999999999997,0.06818181818181819,0.14533680870079546,-0.00897317233715908,0.9534883720930232,0.558376564517421,41,44,subspecies,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.30754090294009107
Melaleuca lateritia,77.133125,0.2874251497005988,0.36873819360083826,0.2061121058003593,1.1360441767068272,0.11057142947375594,128,170,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.2964598543103236
Melaleuca laxiflora,148.4426086956522,0.14935064935064932,0.2103885051019021,0.08831279359939653,0.9437340153452686,0.6784494587801058,132,154,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.6736610254878183
Melaleuca lecanantha,229.09000000000003,0.0967741935483871,0.20628450267209675,-0.01273611557532256,0.9333333333333332,0.5704367128273725,28,31,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.43650966868916147
Melaleuca leucadendra,8.17534128745838,2.711813393528969,2.800350124300422,2.6232766627575166,5.153884823422437,0,571,1401,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,12.231905248213662
Melaleuca leuropoma,95.7744,0.2314814814814815,0.32222222222222224,0.14074074074074078,0.7757009345794391,0.9587032755168768,83,109,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.0441203494879636
Melaleuca linariifolia,68.20579302587178,0.3250457038391224,0.34641300253829327,0.30367840513995153,1.3841217909209778,2.4279060993142665e-37,2105,2749,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.466151122413723
Melaleuca marginata,84.43468085106383,0.26256983240223464,0.3376373352893075,0.18750232951516177,1.8113793927803012,2.01906437681798e-10,150,179,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,1.1843474623465702
